uid,premise,hypothesis,label,reason,label_name
fd0e55ad-ea0e-40da-8c2c-b08c2d29ca10,"Carneros Creek is a southward flowing stream originating in the Santa Ynez Mountains, in Santa Barbara County, California. It flows to Lake Los Carneros Park, under U. S. Highway 101 where it runs in a man-made channel diverted to the west of Santa Barbara Municipal Airport, until it meets Goleta Slough, from whence its waters flow to the Santa Barbara Channel of the Pacific Ocean.",Carneros Creek is entirely in California.,0,"The article states the creek originates in california and flows into the pacific via california, making it only in california. I think the system had a hard time inferring the bredth of the creek.",entailment
342d3474-5eb1-41e6-a7bc-5d6c6fa87475,"North East Lincolnshire is a unitary authority area in the Yorkshire and the Humber region of England, bordering the unitary authority of North Lincolnshire and the non-metropolitan county of Lincolnshire. The population of the Unitary Authority at the 2011 Census was 159,616. These three administrative units make up the ceremonial county of Lincolnshire.","The population of the Unitary Authority at the 2011 Census was less than 200,000.",0,"The context indicates the population of the Unitary Authority at the 2011 Census was 159,616. The statement says the population of the Unitary Authority at the 2011 Census was less than 200,000. 159,616 is less than 200,000 so the statement is definitely correct.",entailment
7b80582e-5e09-413b-85dd-2106330fdd93,"Lucy-Jo Hudson (born 4 May 1983) is an English actress, best known for playing the role of Katy Harris in the long-running soap opera, ""Coronation Street"" from 2002–05 and as Rosie Trevanion in the ITV drama ""Wild at Heart"" from 2006–09. Her recurring role of Rhiannon Davis in ""Doctors"" in 2016 earned her 2017 British Soap Award for Villain of the Year.",Lucy-Jo Hudson appeared in a television show in 2005.,0,"Given that Lucy-Jo Hudson's role on Coronation Street ended in 2005, she must have appeared on it that year. Since soap operas are television shows, she appeared on a television show that year. I think the system was confused because it may not have realized soap operas are television shows.",entailment
f5011990-4803-4dc5-9b6e-528ae80acffb,"William Alfred Hawkins (May 20, 1940 – July 4, 2016) was a Canadian songwriter, poet, musician and journalist, most notable for his contributions in the 1960s to Canadian folk rock music and to Canadian poetry. His best known song is ""Gnostic Serenade"", originally recorded by 3's a Crowd.",Hawkins was the most well known for the contributions made to Canadian folk rock music when he was in his 20's. ,0,"He was best known for his contributions to 1960's Canadian folk rock music and he was born in 1940, which makes him in his 20's at the time.",entailment
529a244a-d60e-423a-98c9-56907e3dfd02,"Emma Catherine Rigby (born 26 September 1989) is an English actress. She is best known for playing the role of Hannah Ashworth in long-running soap opera ""Hollyoaks"", Gemma Roscoe in BBC One drama series ""Prisoners' Wives"" and as the Red Queen in American fantasy-drama ""Once Upon a Time in Wonderland.""",Emma Catherine Rigby is 29 years old.,0,"Emma Catherine Rigby, born in September 1989, is still alive in 2019. 2019 -1989 is 30 years. However, she was born in september, so she won't actually be 30 until September of this year. I think the machine failed because it did not take into consideration today's date and time and compare it with the information provided.",entailment
9ea3b1dd-d52a-42d1-8fd6-48c9a72b16fe,"Sonechka is a novella and collection of short stories by Russian writer Lyudmila Ulitskaya. It was originally published in Russian in the literary journal ""Novy Mir"" in 1992, and translated into English by Arch Tait in 2005. ""Sonechka"" was nominated for the Russian Booker Prize.","Sonechka is a novella written by Lyudmila Ulitskaya but it was not translated into English by Lyudmila, it was translated into English by Arch Tait.",0,"It was definitely translated by Arch Tait and not Lyudmila so this statement is correct. I think it was difficult for the system because i used "" not by this person BUT by this person""",entailment
81e80144-3f36-4399-ae9b-0601abd5e992,"Bigfoot is an American animated series television pilot created by Seth Rogen, Matt McKenna, and Evan Goldberg that is in development for the FX cable network. It would be based on the autobiographical bigfoot-themed books from the illustrator Graham Roumieu. Rogen, McKenna, and Goldberg would also be serving as executive producers of the show. The series will follow the protagonist Bigfoot.",Graham Roumieu wrote the original Bigfoot books,0,Yes the animated series was based on the bigfoot-themed books from the illustrator Graham Roumieu,entailment
7b81ea02-f2b7-4a61-8637-30911b04527d,"Narendra Damodardas Modi (] , born 17 September 1950) is an Indian politician who is the 14th and current Prime Minister of India, in office since May 2014. He was the Chief Minister of Gujarat from 2001 to 2014, and is the Member of Parliament for Varanasi. Modi, a member of the Bharatiya Janata Party (BJP), is a Hindu nationalist and member of the right-wing Rashtriya Swayamsevak Sangh (RSS).",Modi has followed thirteen other Prime Ministers.,0,The system was only aware he was fourteenth and did not consider the other Prime Ministers.,entailment
9c24dbdd-4d08-4f13-9e12-97d5a4b24ffb,"Welcome to the Jungle is a 2008 hardback graphic novel written by science fiction and fantasy author Jim Butcher and illustrated by Ardian Syaf. Set in the world of Butcher's contemporary fantasy/mystery novel series, ""The Dresden Files"", ""Welcome to the Jungle"" was written as a prequel to the first novel, ""Storm Front"". It was nominated for a Hugo Award in the Best Graphic Novel category.","""Storm Front"" is a sequel to ""Welcome to the Jungle,"" but was written before it.",0,"My statement is definitely correct because it's the converse of what the context said.  I think I managed to fool the system with the use of the word ""sequel,"" which the AI read as an antonym to ""prequel"" and perceived as contradictory, even though my sentence was still true.",entailment
d1dd49cc-b71a-4907-8cd8-110911441db0,"""Union City Blue"" is a song by the US rock band Blondie. It was written by Debbie Harry and Nigel Harrison, and was featured on their fourth studio album ""Eat to the Beat"" from 1979. The tune was inspired by the 1979 movie ""Union City"", which Debbie Harry appeared in (she wrote the lyrics one evening during a break in the shooting).",Union City Blue had more than a songwriter,0,It had two writers listed in the statement,entailment
811caac6-781b-4563-9b6c-ca36cd09e49a,"Hal Koerner (born January 23, 1976 in Morgantown, WV) is an American distance runner specializing in ultramarathon running. He is the owner of a specialty running store, Rogue Valley Runners, located in the mountainous Southern Oregon town of Ashland. He is one of the subjects of JB Benna's feature-length documentary ""Unbreakable: The Western States 100"".",Hal Koerner is over 40 years old.,0,"Hal Koerner was born in 1976, making him over 40",entailment
9c5f4b02-4655-4e83-a386-eaa6c1ee912d,"The 1932 German football championship, the 25th edition of the competition, ended with the first national title for FC Bayern Munich. The title was won with a 2–0 over Eintracht Frankfurt. It was a replay of the Southern German championship final, in which Eintracht had defeated Bayern 2–0 on 24 April 1932.",FC Bayern Munich did not score three goals in the 1932 German Football chamionship.,0,"The statement is correct because it said it was a 2-0 win. This means they scored 2 goals when the game ended, and could not score more, which eliminates three. I think the system was fulled by the reverse phrasing.",entailment
cdda3373-f612-4ac8-8707-8b13dd5259d3,"Grandview, U.S.A. is a 1984 American comedy film directed by Randal Kleiser and starring Jamie Lee Curtis, Patrick Swayze, C. Thomas Howell, Jennifer Jason Leigh, Carole Cook, Ramon Bieri, John Cusack, Joan Cusack, M. Emmet Walsh, Michael Winslow, Troy Donahue and Steve Dahl. The original music score is composed by Thomas Newman. It was filmed on location in Pontiac, Illinois.",John Cusack did not die in 1975.,0,"John Cusack was alive for the filming of the 1984 movie; it would be extremely unlikely for it to have been filmed more than 9 years before the release date. I'm not sure why the system thought he died in 1975; I could understand it thinking ""neither.""",entailment
9e4b9de6-ac18-49fb-b4dc-7d24ac233006,"A New Kind of Army is a punk rock album originally released by Anti-Flag on May 25, 1999. It was reissued by A-F Records on October 19, 2004 and is also the only album to feature only Justin Sane as lead vocalist. All other albums featured at least one song sung by either Andy Flag or Chris #2.",A New Kind of Army did not contain any songs sung by Andy Flag or Chris #2.,0,"The passage states that Justin Sane was the only lead vocalist on the album, but when this is reframed in negative terms, it appears to contradict the part about the other band members singing songs, thus fooling the model.",entailment
c2fa8adb-f207-440e-b010-1d5db70de734,"FenceSitter Films is a film production and television production company founded by Kyle Schickner an American film producer, writer, director, actor and a bisexual civil rights activist, devoted to creating entertainment for women, and sexual and ethnic minorities.",FenceSitter Films was founded by a man,0, Kyle Schickner is a man. The system does not distinguish between man and woman,entailment
