source_uid,premise,hypothesis,label
11769,"Tuần lộc mũi đỏ Rudolph là một chú tuần lộc huyền thoại do Robert Lewis May tạo ra, thường được miêu tả là một chú tuần lộc non, hầu như không có gạc với chiếc mũi đỏ rực, thường được gọi là ""Tuần lộc thứ chín của ông già Noel"". Khi được miêu tả, anh ấy là con tuần lộc dẫn đầu kéo xe trượt tuyết của ông già Noel vào đêm Giáng sinh. Độ sáng của mũi anh ấy lớn đến mức nó soi đường cho đội vượt qua thời tiết mùa đông khắc nghiệt.",Rudolph của Robert Lewis May chính là câu chuyện về chú tuần lộc thứ 9 của ông già Noel dẫn đầu chiếc xe trượt tuyết của ông vào đêm Giáng sinh.,0
11770,Simonstone là một ngôi làng nhỏ và giáo xứ dân sự ở quận Ribble Valley của Lancashire nước Anh. Dân số của giáo xứ dân sự được lấy trong cuộc điều tra dân số năm 2011 là 1.154. Nó cách Burnley khoảng 4 dặm về phía tây và phía nam Pendle Hill và Clitheroe dọc theo đường A671. Ngôi làng tiếp giáp với làng Read Lancashire và hàng xóm Padiham. thị trấn có hơn 1 chút,"Nói cách khác, 150 người vào năm 2011.",0
11771,Tall Timber Short Lines là một tạp chí chuyên khai thác đường sắt và đường sắt tuyến ngắn và được xuất bản bởi Oso Publications. Tạp chí được cả những người làm nghề đường sắt kiểu mẫu và những người quan tâm đến lịch sử khai thác gỗ và người mẫu đọc. Tạp chí kết thúc xuất bản vào tháng 8 năm 2008.,Oso Publications chính là nhà xuất bản hàng đầu về nội dung liên quan đến đường sắt.,1
11772,"Blythburgh là một ngôi làng và giáo xứ dân sự ở huyện ven biển Suffolk thuộc hạt Suffolk của Anh. Nó cách Southwold 4 mi về phía tây và cách Halesworth 5 mi về phía đông nam và nằm trên Sông Blyth. Đường A12 chạy qua thôn được chia làm hai bên đường. Tại cuộc điều tra dân số năm 2011, dân số của giáo xứ là 297 người. Giáo xứ bao gồm các thôn Bulcamp và Hinton.","Nói cách khác, blythburgh nằm gần thủ đô Luân Đôn.",1
11773,"Janie Jones"" là một bài hát của ban nhạc punk rock người Anh The Clash. Đây là ca khúc mở đầu trong album đầu tay cùng tên của họ (1977). Chủ đề của bài hát Janie Jones là một quý bà nổi tiếng ở London trong những năm 1970 và từng là ca sĩ nhạc pop trong những năm 1960. Janie Jones là một bài hát của ban nhạc Anh The Clash. Bài hát nói về Janie Jones",một quý bà nổi tiếng ở London trong những năm 1970 và từng chính là ca sĩ trong những năm 1960.,0
11774,"Cuốn sách về rừng thứ hai: Mowgli & Baloo là một bộ phim phiêu lưu của Mỹ năm 1997 với sự tham gia của Jamie Williams trong vai Mowgli cùng với Roddy McDowall và Billy Campbell trong các vai phụ. Đây là phiên bản live-action chuyển thể từ ""The Jungle Book"" của Rudyard Kipling (không dựa trên ""The Second Jungle Book như tiêu đề gợi ý). Phim được chuyển thể lên màn ảnh bởi Bayard Johnson và Matthew Horton.",Cuốn sách về rừng: Mowgli & Baloo chính là phần đầu tiên của bộ truyện.,2
11775,"Khu Thương mại Trung tâm Beverly bao gồm phần lớn trung tâm thương mại lịch sử thế kỷ 19 của Beverly Massachusetts. Tập trung vào các Phố Cabot và Church giữa Phố Trung tâm và Beverly Common, kiến ​​trúc của nó phản ánh sự phát triển của thành phố trong hơn 150 năm. Quận đã được thêm vào Sổ đăng ký Địa điểm Lịch sử Quốc gia vào năm 1984.","Nói cách khác, khu thương mại Beverly Center nằm ở Boston.",2
11776,"Tuần lộc mũi đỏ Rudolph là một chú tuần lộc huyền thoại do Robert Lewis May tạo ra, thường được miêu tả là một chú tuần lộc non, hầu như không có gạc với chiếc mũi đỏ rực, thường được gọi là ""Tuần lộc thứ chín của ông già Noel"". Khi được miêu tả, anh ấy là con tuần lộc dẫn đầu kéo xe trượt tuyết của ông già Noel vào đêm Giáng sinh. Độ sáng của mũi anh ấy lớn đến mức nó soi đường cho đội vượt qua thời tiết mùa đông khắc nghiệt.",Chiếc mũi đỏ rực của Rudolph có được thể hướng dẫn xe trượt tuyết của ông già Noel vượt qua thời tiết mùa đông.,0
11777,"Trận bão tuyết tháng 1 năm 2014 tại Hoa Kỳ là một trận bão tuyết di chuyển nhanh nhưng gây gián đoạn, di chuyển qua vùng Đông Bắc, chủ yếu là các bang Trung Đại Tây Dương với độ cao lên tới 1 ft ở các khu vực xung quanh khu vực Thành phố New York. Cơn bão cũng mang theo nhiệt độ lạnh tương tự như cơn bão tuyết hồi đầu tháng. Có 1 ft tuyết ở các khu vực xung quanh Thành phố New York",và thậm chí còn có được nhiều tuyết hơn ở thành phố New York.,1
11778,Gawsworth là một giáo xứ và làng dân sự thuộc cơ quan thống nhất của Cheshire East và quận nghi lễ của Cheshire Anh. Dân số của giáo xứ dân sự theo điều tra dân số năm 2011 là 1.705. Đây là một trong tám giáo xứ cổ kính của Macclesfield Hundred. Hai mươi mẫu đất của giáo xứ dân sự được chuyển giao cho giáo xứ dân sự Macclesfield vào năm 1936,"Nói cách khác, giáo xứ dân sự Gawsworth tồn tại vào năm 1936.",0
11779,"Ferrari N.V. (] ) là nhà sản xuất xe thể thao của Ý có trụ sở tại Maranello. Được thành lập bởi Enzo Ferrari vào năm 1939 trong bộ phận đua xe của Alfa Romeo với tên gọi ""Auto Avio Costruzioni, công ty đã chế tạo chiếc xe đầu tiên vào năm 1940. Tuy nhiên, sự khởi đầu của công ty với tư cách là một nhà sản xuất ô tô thường được công nhận vào năm 1947 khi chiếc xe mang nhãn hiệu Ferrari đầu tiên được hoàn thành.","Nói cách khác, ferrarie N.V. được thành lập vào năm 1939.",0
11780,Sara Takatsuki (高月 彩良 Takatsuki Sara sinh ngày 10 tháng 8 năm 1997) là một nữ diễn viên người mẫu và ca sĩ người Nhật sinh ra ở Kanagawa Nhật Bản. Cô được đại diện bởi công ty Sweet Power. Cô bắt đầu sự nghiệp từ năm 2008. Trước đây cô từng thuộc nhóm nhạc Nhật Bản Bump.y.,"Nói cách khác, sara Takatsuki sinh ra ở Hoa Kỳ.",2
11781,"Janie Jones"" là một bài hát của ban nhạc punk rock người Anh The Clash. Đây là ca khúc mở đầu trong album đầu tay cùng tên của họ (1977). Chủ đề của bài hát Janie Jones là một quý bà nổi tiếng ở London trong những năm 1970 và từng là ca sĩ nhạc pop trong những năm 1960. Janie Jones là một bài hát của ban nhạc Anh The Clash. Bài hát nói về Janie Jones","Nói cách khác, một ca sĩ nổi tiếng ở London trong những năm 1960.",0
11782,Tall Timber Short Lines là một tạp chí chuyên khai thác đường sắt và đường sắt tuyến ngắn và được xuất bản bởi Oso Publications. Tạp chí được cả những người làm nghề đường sắt kiểu mẫu và những người quan tâm đến lịch sử khai thác gỗ và người mẫu đọc. Tạp chí kết thúc xuất bản vào tháng 8 năm 2008.,"Nói cách khác, tiêu đề Những dòng ngắn hẹn giờ cao được lấy cảm hứng từ tình yêu của tổng biên tập đối với những cái cây cao.",1
11783,"In Return (CD + EP/10"") là bản phát hành thứ hai của ban nhạc stoner metal người Mỹ Torche. Nó được phát hành vào ngày 18 tháng 9 năm 2007 thông qua Robotic Empire ở Hoa Kỳ và Rock Action Records ở Châu Âu vào ngày 15 tháng 10. Tác phẩm nghệ thuật và thiết kế là của ca sĩ Nam tước John Dyer Baizley.",Robotic Empire và Rock Action Records chính là đối tác và đã ký hợp đồng với nhau và ban nhạc Torche để phát hành album Return vào cùng ngày vào tháng 10.,1
11784,"Blythburgh là một ngôi làng và giáo xứ dân sự ở huyện ven biển Suffolk thuộc hạt Suffolk của Anh. Nó cách Southwold 4 mi về phía tây và cách Halesworth 5 mi về phía đông nam và nằm trên Sông Blyth. Đường A12 chạy qua thôn được chia làm hai bên đường. Tại cuộc điều tra dân số năm 2011, dân số của giáo xứ là 297 người. Giáo xứ bao gồm các thôn Bulcamp và Hinton.",Blythburgh có được một địa danh quốc gia.,1
11785,Gawsworth là một giáo xứ và làng dân sự thuộc cơ quan thống nhất của Cheshire East và quận nghi lễ của Cheshire Anh. Dân số của giáo xứ dân sự theo điều tra dân số năm 2011 là 1.705. Đây là một trong tám giáo xứ cổ kính của Macclesfield Hundred. Hai mươi mẫu đất của giáo xứ dân sự được chuyển giao cho giáo xứ dân sự Macclesfield vào năm 1936,"Nói cách khác, giáo xứ dân sự Macclesfield tồn tại vào năm 1936.",0
11786,"Khu Thương mại Trung tâm Beverly bao gồm phần lớn trung tâm thương mại lịch sử thế kỷ 19 của Beverly Massachusetts. Tập trung vào các Phố Cabot và Church giữa Phố Trung tâm và Beverly Common, kiến ​​trúc của nó phản ánh sự phát triển của thành phố trong hơn 150 năm. Quận đã được thêm vào Sổ đăng ký Địa điểm Lịch sử Quốc gia vào năm 1984.","Nói cách khác, khu thương mại Beverly Center nằm trên Phố Trung tâm.",2
11787,"Tuần lộc mũi đỏ Rudolph là một chú tuần lộc huyền thoại do Robert Lewis May tạo ra, thường được miêu tả là một chú tuần lộc non, hầu như không có gạc với chiếc mũi đỏ rực, thường được gọi là ""Tuần lộc thứ chín của ông già Noel"". Khi được miêu tả, anh ấy là con tuần lộc dẫn đầu kéo xe trượt tuyết của ông già Noel vào đêm Giáng sinh. Độ sáng của mũi anh ấy lớn đến mức nó soi đường cho đội vượt qua thời tiết mùa đông khắc nghiệt.","Nói cách khác, ông già Noel sử dụng một chú nai con để hướng dẫn chiếc xe trượt tuyết của mình vượt qua thời tiết mùa đông khắc nghiệt.",0
11788,"Janie Jones"" là một bài hát của ban nhạc punk rock người Anh The Clash. Đây là ca khúc mở đầu trong album đầu tay cùng tên của họ (1977). Chủ đề của bài hát Janie Jones là một quý bà nổi tiếng ở London trong những năm 1970 và từng là ca sĩ nhạc pop trong những năm 1960. Janie Jones là một bài hát của ban nhạc Anh. Bài hát nói về Janie Jones",một quý bà nổi tiếng ở London trong những năm 1970 và từng chính là ca sĩ trong những năm 1960.,0
11789,Gawsworth là một giáo xứ và làng dân sự thuộc cơ quan thống nhất của Cheshire East và quận nghi lễ của Cheshire Anh. Dân số của giáo xứ dân sự theo điều tra dân số năm 2011 là 1.705. Đây là một trong tám giáo xứ cổ kính của Macclesfield Hundred. Hai mươi mẫu đất của giáo xứ dân sự được chuyển giao cho giáo xứ dân sự Macclesfield vào năm 1936,"Nói cách khác, 1705 người sống ở Gawsworth vào năm 2011.",0
11790,"Janie Jones"" là một bài hát của ban nhạc punk rock người Anh The Clash. Đây là ca khúc mở đầu trong album đầu tay cùng tên của họ (1977). Chủ đề của bài hát Janie Jones là một quý bà nổi tiếng ở London trong những năm 1970 và từng là ca sĩ nhạc pop trong những năm 1960.",Janie Jones chính là một bài hát của ban nhạc Anh The Clash. Bài hát kể về một quý bà nổi tiếng ở London những năm 1970 và từng là ca sĩ trong những năm 1960.,0
11791,Storm Front là một cuốn tiểu thuyết năm 2000 của tác giả khoa học viễn tưởng và giả tưởng Jim Butcher. Đây là cuốn tiểu thuyết đầu tiên trong bộ truyện The Dresden Files được xuất bản đầu tiên của ông và nó kể về nhân vật phù thủy chuyên nghiệp Harry Dresden. Cuốn tiểu thuyết sau đó đã được chuyển thể thành tập thử nghiệm cho loạt phim truyền hình dài tập của kênh SyFy.,Storm Front chính là cuốn tiểu thuyết đầu tiên Jim Butcher viết.,1
11792,Sara Takatsuki (高月 彩良 Takatsuki Sara sinh ngày 10 tháng 8 năm 1997) là một nữ diễn viên người mẫu và ca sĩ người Nhật sinh ra ở Kanagawa Nhật Bản. Cô được đại diện bởi công ty Sweet Power. Cô bắt đầu sự nghiệp từ năm 2008. Trước đây cô từng thuộc nhóm nhạc Nhật Bản Bump.y.,Sara Takatsuki chính là một nữ diễn viên người Canada.,2
11793,"Tuần lộc mũi đỏ Rudolph là một chú tuần lộc huyền thoại do Robert Lewis May tạo ra, thường được miêu tả là một chú tuần lộc non, hầu như không có gạc với chiếc mũi đỏ rực, thường được gọi là ""Tuần lộc thứ chín của ông già Noel"". Khi được miêu tả, anh ấy là con tuần lộc dẫn đầu kéo xe trượt tuyết của ông già Noel vào đêm Giáng sinh. Độ sáng của mũi anh ấy lớn đến mức nó soi đường cho đội vượt qua thời tiết mùa đông khắc nghiệt.",Ông già Noel sử dụng tuần lộc có được chiếc mũi đỏ rực để di chuyển trong điều kiện khí hậu mùa đông khắc nghiệt.,0
